区市町名,町丁目名,地盤分類,建物倒壊危険度ランク,火災危険度ランク,総合危険度ランク,緯度,経度,最寄駅,路線
足立区,千住緑町２丁目,沖積低地4,4,4,3,35.744938,139.792191,千住大橋<br>荒川七丁目,京成本線<br>都電荒川線
足立区,千住緑町３丁目,沖積低地4,4,4,3,35.747166,139.792465,千住大橋,京成本線
足立区,竹の塚１丁目,沖積低地4,2,1,2,35.790871,139.791718,竹ノ塚,東武伊勢崎線
足立区,竹の塚２丁目,沖積低地4,3,2,2,35.791031,139.795441,竹ノ塚,東武伊勢崎線
足立区,竹の塚３丁目,沖積低地4,2,2,2,35.790756,139.80014,,
足立区,竹の塚４丁目,沖積低地4,2,1,1,35.793976,139.800049,,
足立区,竹の塚５丁目,沖積低地4,3,2,2,35.795689,139.796112,竹ノ塚,東武伊勢崎線
足立区,竹の塚６丁目,沖積低地4,2,1,2,35.795498,139.793091,竹ノ塚,東武伊勢崎線
足立区,竹の塚７丁目,沖積低地4,2,2,2,35.799835,139.795212,竹ノ塚,東武伊勢崎線
足立区,辰沼１丁目,沖積低地4,2,2,2,35.785465,139.835068,,
足立区,辰沼２丁目,沖積低地4,3,3,3,35.789715,139.83432,,
足立区,中央本町１丁目,沖積低地4,2,1,2,35.77277,139.804413,梅島,東武伊勢崎線
足立区,中央本町２丁目,沖積低地4,3,2,3,35.76902,139.807739,五反野,東武伊勢崎線
足立区,中央本町３丁目,沖積低地4,3,2,3,35.77227,139.80806,五反野,東武伊勢崎線
足立区,中央本町４丁目,沖積低地5,3,3,4,35.775433,139.808273,,
足立区,中央本町５丁目,沖積低地5,3,3,3,35.777809,139.807129,,
足立区,椿１丁目,沖積低地5,2,1,1,35.777763,139.759003,,
足立区,椿２丁目,沖積低地5,4,3,3,35.779491,139.759811,,
足立区,東和１丁目,沖積低地5,3,2,2,35.766666,139.837753,,
足立区,東和２丁目,沖積低地4,3,3,3,35.768814,139.841965,亀有,JR常磐線各駅停車
足立区,東和３丁目,沖積低地5,3,3,2,35.771717,139.837921,北綾瀬,東京メトロ千代田線
足立区,東和４丁目,沖積低地5,3,3,3,35.773293,139.841934,,
足立区,東和５丁目,沖積低地5,3,2,2,35.775234,139.838226,北綾瀬,東京メトロ千代田線
足立区,舎人１丁目,沖積低地4,3,2,2,35.807247,139.770706,舎人,日暮里・舎人ライナー
足立区,舎人２丁目,沖積低地4,3,3,2,35.811295,139.771667,見沼代親水公園<br>舎人,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,舎人３丁目,沖積低地4,4,3,3,35.813187,139.773666,見沼代親水公園,日暮里・舎人ライナー
足立区,舎人４丁目,沖積低地4,3,3,3,35.816555,139.767731,見沼代親水公園,日暮里・舎人ライナー
足立区,舎人５丁目,沖積低地4,3,3,2,35.811592,139.76799,見沼代親水公園<br>舎人,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,舎人６丁目,沖積低地4,2,1,1,35.813484,139.764221,見沼代親水公園,日暮里・舎人ライナー
足立区,舎人町,沖積低地4,1,1,1,35.800709,139.770706,舎人公園<br>舎人,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,中川１丁目,沖積低地5,3,3,3,35.766209,139.855072,亀有,JR常磐線各駅停車
足立区,中川２丁目,沖積低地5,4,5,5,35.769146,139.855331,亀有,JR常磐線各駅停車
足立区,中川３丁目,沖積低地5,4,4,4,35.771378,139.85408,亀有,JR常磐線各駅停車
足立区,中川４丁目,沖積低地4,3,2,2,35.771442,139.84668,亀有,JR常磐線各駅停車
足立区,中川５丁目,沖積低地5,2,2,2,35.774963,139.849442,,
足立区,西綾瀬１丁目,沖積低地4,3,3,4,35.760609,139.815186,小菅<br>五反野,東武伊勢崎線<br>東武伊勢崎線
足立区,西綾瀬２丁目,沖積低地4,3,3,4,35.763725,139.814163,五反野<br>小菅,東武伊勢崎線<br>東武伊勢崎線
足立区,西綾瀬３丁目,沖積低地4,3,3,3,35.764149,139.816971,小菅<br>五反野<br>綾瀬<br>綾瀬,東武伊勢崎線<br>東武伊勢崎線<br>東京メトロ千代田線<br>JR常磐線各駅停車
足立区,西綾瀬４丁目,沖積低地4,2,2,3,35.764889,139.819611,綾瀬<br>綾瀬<br>青井,JR常磐線各駅停車<br>東京メトロ千代田線<br>つくばエクスプレス線
足立区,西新井１丁目,沖積低地4,3,2,2,35.780312,139.781021,大師前,東武大師線
足立区,西新井２丁目,沖積低地4,3,2,2,35.784382,139.781433,大師前,東武大師線
足立区,西新井３丁目,沖積低地4,2,2,2,35.788334,139.781403,,
足立区,西新井４丁目,沖積低地4,3,3,2,35.787853,139.775436,谷在家,日暮里・舎人ライナー
足立区,西新井５丁目,沖積低地4,3,2,2,35.784405,139.77565,西新井大師西<br>谷在家,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,西新井６丁目,沖積低地4,3,3,3,35.780529,139.776123,大師前<br>西新井大師西,東武大師線<br>日暮里・舎人ライナー
足立区,西新井７丁目,沖積低地4,2,1,1,35.780571,139.771591,西新井大師西<br>江北,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,西新井栄町１丁目,沖積低地5,3,3,3,35.774025,139.788788,西新井<br>西新井,東武大師線<br>東武伊勢崎線
足立区,西新井栄町２丁目,沖積低地5,3,3,3,35.7766,139.788025,西新井<br>西新井<br>大師前,東武大師線<br>東武伊勢崎線<br>東武大師線
足立区,西新井栄町３丁目,沖積低地5,4,4,4,35.776363,139.78334,大師前<br>西新井<br>西新井,東武大師線<br>東武伊勢崎線<br>東武大師線
足立区,西新井本町１丁目,沖積低地5,4,4,5,35.775791,139.779358,大師前,東武大師線
足立区,西新井本町２丁目,沖積低地5,2,2,2,35.775826,139.772354,江北<br>西新井大師西,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,西新井本町３丁目,沖積低地5,4,4,4,35.77528,139.775726,江北<br>大師前,日暮里・舎人ライナー<br>東武大師線
足立区,西新井本町４丁目,沖積低地4,3,4,4,35.772781,139.778,江北<br>大師前,日暮里・舎人ライナー<br>東武大師線
足立区,西新井本町５丁目,沖積低地5,4,3,4,35.773891,139.783157,大師前<br>西新井<br>西新井,東武大師線<br>東武伊勢崎線<br>東武大師線
足立区,西伊興町,沖積低地4,1,1,1,35.793751,139.772751,舎人公園<br>谷在家,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,西加平１丁目,沖積低地5,1,1,1,35.779152,139.822586,六町,つくばエクスプレス線
足立区,西加平２丁目,沖積低地4,1,1,1,35.780117,139.820023,六町,つくばエクスプレス線
足立区,西保木間１丁目,沖積低地4,3,3,3,35.796497,139.799957,,
足立区,西保木間２丁目,沖積低地4,2,1,2,35.80051,139.799637,,
足立区,西保木間３丁目,沖積低地4,2,1,1,35.804268,139.799911,,
足立区,西保木間４丁目,沖積低地4,1,1,1,35.803185,139.795319,,
足立区,花畑１丁目,沖積低地4,2,2,1,35.799725,139.812805,,
足立区,花畑２丁目,沖積低地4,2,1,1,35.801819,139.817017,,
足立区,花畑３丁目,沖積低地4,3,2,2,35.803677,139.812653,,
足立区,花畑４丁目,沖積低地4,3,2,2,35.803623,139.8078,,
足立区,花畑５丁目,沖積低地4,1,1,1,35.807182,139.808075,,
足立区,花畑６丁目,沖積低地4,2,1,1,35.805748,139.817978,,
足立区,花畑７丁目,沖積低地4,2,2,2,35.809662,139.819229,,
足立区,花畑８丁目,沖積低地4,1,1,1,35.811661,139.822861,,
足立区,東綾瀬１丁目,沖積低地5,3,2,2,35.764484,139.832352,綾瀬<br>綾瀬,東京メトロ千代田線<br>JR常磐線各駅停車
足立区,東綾瀬２丁目,沖積低地5,2,1,1,35.767487,139.831894,,
足立区,東綾瀬３丁目,沖積低地5,2,1,1,35.770916,139.833557,北綾瀬,東京メトロ千代田線
足立区,東保木間１丁目,沖積低地4,2,2,2,35.78941,139.813644,,
足立区,東保木間２丁目,沖積低地4,2,2,2,35.792873,139.813538,,
足立区,東六月町,沖積低地4,3,2,2,35.787525,139.806015,,
足立区,一ツ家１丁目,沖積低地4,3,2,2,35.781837,139.809753,,
足立区,一ツ家２丁目,沖積低地4,3,2,2,35.783318,139.813446,六町,つくばエクスプレス線
足立区,一ツ家３丁目,沖積低地4,3,2,2,35.780197,139.813416,,
足立区,一ツ家４丁目,沖積低地4,2,2,2,35.780235,139.817413,六町,つくばエクスプレス線
足立区,日ノ出町,沖積低地4,4,5,5,35.753521,139.810516,北千住<br>小菅<br>北千住<br>北千住<br>北千住<br>北千住<br>北千住,東武伊勢崎線<br>東武伊勢崎線<br>つくばエクスプレス線<br>JR常磐線快速<br>JR常磐線各駅停車<br>東京メトロ千代田線<br>東京メトロ日比谷線
足立区,平野１丁目,沖積低地4,3,2,2,35.779854,139.805618,,
足立区,平野２丁目,沖積低地4,3,2,2,35.783737,139.804184,,
足立区,平野３丁目,沖積低地4,3,3,3,35.784458,139.807236,,
足立区,保木間１丁目,沖積低地4,2,2,1,35.790539,139.806488,,
足立区,保木間２丁目,沖積低地4,3,2,1,35.793453,139.806229,,
足立区,保木間３丁目,沖積低地4,3,2,2,35.796448,139.806381,,
足立区,保木間４丁目,沖積低地4,3,2,2,35.798721,139.805969,,
足立区,保木間５丁目,沖積低地4,3,2,2,35.804359,139.803192,,
足立区,保塚町,沖積低地4,3,3,3,35.786674,139.812943,,
足立区,堀之内１丁目,沖積低地4,2,1,2,35.774036,139.753906,,
足立区,堀之内２丁目,沖積低地5,2,1,2,35.775661,139.758041,,
足立区,南花畑１丁目,沖積低地4,3,3,3,35.787716,139.824417,六町,つくばエクスプレス線
足立区,南花畑２丁目,沖積低地4,3,2,2,35.790928,139.819519,六町,つくばエクスプレス線
足立区,南花畑３丁目,沖積低地4,3,2,3,35.792442,139.824997,,
足立区,南花畑４丁目,沖積低地4,2,2,2,35.796993,139.819153,,
足立区,南花畑５丁目,沖積低地4,1,1,1,35.796307,139.81398,,
足立区,宮城１丁目,沖積低地3,3,2,2,35.759331,139.755096,,
足立区,宮城２丁目,沖積低地3,2,1,2,35.761242,139.753113,,
足立区,六木１丁目,沖積低地4,2,2,2,35.791126,139.837845,,
足立区,六木２丁目,沖積低地5,1,2,1,35.792553,139.842316,,
足立区,六木３丁目,沖積低地4,2,2,2,35.797245,139.842773,,
足立区,六木４丁目,沖積低地4,4,4,3,35.795982,139.838226,,
足立区,本木１丁目,沖積低地5,4,3,4,35.761208,139.785736,,
足立区,本木２丁目,沖積低地5,5,4,4,35.767597,139.785355,,
足立区,本木北町,沖積低地4,4,4,4,35.76532,139.779251,扇大橋,日暮里・舎人ライナー
足立区,本木西町,沖積低地4,4,3,4,35.760303,139.779449,,
足立区,本木東町,沖積低地4,5,5,5,35.766113,139.782349,,
足立区,本木南町,沖積低地4,4,4,4,35.760899,139.781738,,
足立区,谷在家１丁目,沖積低地4,3,2,2,35.786648,139.771072,谷在家<br>西新井大師西,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,谷在家２丁目,沖積低地4,2,2,1,35.784599,139.767776,西新井大師西<br>谷在家,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,谷在家３丁目,沖積低地4,2,2,1,35.788807,139.768051,谷在家,日暮里・舎人ライナー
足立区,谷中１丁目,沖積低地5,3,2,2,35.772491,139.832123,北綾瀬,東京メトロ千代田線
足立区,谷中２丁目,沖積低地5,2,1,1,35.775864,139.832886,北綾瀬,東京メトロ千代田線
足立区,谷中３丁目,沖積低地5,3,2,2,35.779209,139.83493,北綾瀬,東京メトロ千代田線
足立区,谷中４丁目,沖積低地5,2,1,2,35.782043,139.832016,北綾瀬,東京メトロ千代田線
足立区,谷中５丁目,沖積低地5,2,2,2,35.783195,139.834946,北綾瀬,東京メトロ千代田線
足立区,柳原１丁目,沖積低地4,5,5,5,35.745586,139.815063,牛田<br>京成関屋<br>堀切,東武伊勢崎線<br>京成本線<br>東武伊勢崎線
足立区,柳原２丁目,沖積低地4,5,5,5,35.748856,139.813797,牛田<br>京成関屋<br>堀切,東武伊勢崎線<br>京成本線<br>東武伊勢崎線
足立区,六月１丁目,沖積低地4,3,2,2,35.786911,139.800232,,
足立区,六月２丁目,沖積低地4,3,2,2,35.786419,139.795166,,
足立区,六月３丁目,沖積低地4,3,2,2,35.786987,139.790344,,
足立区,六町１丁目,沖積低地4,2,2,1,35.782185,139.822906,六町,つくばエクスプレス線
足立区,六町２丁目,沖積低地4,3,2,2,35.783237,139.818314,六町,つくばエクスプレス線
足立区,六町３丁目,沖積低地4,3,2,2,35.785896,139.818481,六町,つくばエクスプレス線
足立区,六町４丁目,沖積低地4,2,2,1,35.785656,139.822968,六町,つくばエクスプレス線
足立区,入谷１丁目,沖積低地4,2,1,1,35.803768,139.768463,舎人,日暮里・舎人ライナー
足立区,入谷２丁目,沖積低地4,2,1,1,35.808769,139.764252,舎人,日暮里・舎人ライナー
足立区,入谷３丁目,沖積低地4,2,2,1,35.810612,139.76091,,
足立区,入谷４丁目,沖積低地4,2,2,1,35.806248,139.761215,,
足立区,入谷５丁目,沖積低地4,2,1,1,35.803841,139.762299,舎人,日暮里・舎人ライナー
足立区,入谷６丁目,沖積低地4,1,1,1,35.799366,139.765289,舎人公園,日暮里・舎人ライナー
足立区,入谷７丁目,沖積低地4,2,1,1,35.799946,139.760376,,
足立区,入谷８丁目,沖積低地4,2,1,1,35.805267,139.755997,,
足立区,入谷９丁目,沖積低地4,2,1,1,35.80901,139.754654,,
足立区,伊興１丁目,沖積低地4,3,3,3,35.790039,139.784821,竹ノ塚,東武伊勢崎線
足立区,伊興２丁目,沖積低地4,3,2,2,35.792934,139.781082,,
足立区,伊興３丁目,沖積低地4,3,2,3,35.793972,139.785416,竹ノ塚,東武伊勢崎線
足立区,伊興４丁目,沖積低地4,3,2,3,35.797134,139.784134,竹ノ塚,東武伊勢崎線
足立区,伊興５丁目,沖積低地4,3,2,3,35.798862,139.782425,,
足立区,西伊興１丁目,沖積低地4,3,3,2,35.792397,139.774689,谷在家<br>舎人公園,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,西伊興２丁目,沖積低地4,3,3,3,35.794579,139.776596,舎人公園,日暮里・舎人ライナー
足立区,西伊興３丁目,沖積低地4,3,3,2,35.798351,139.777359,舎人公園,日暮里・舎人ライナー
足立区,西伊興４丁目,沖積低地4,3,3,2,35.802895,139.780411,,
足立区,西竹の塚１丁目,沖積低地4,2,1,1,35.792027,139.788406,竹ノ塚,東武伊勢崎線
足立区,西竹の塚２丁目,沖積低地4,3,3,3,35.79607,139.789871,竹ノ塚,東武伊勢崎線
足立区,東伊興１丁目,沖積低地4,3,2,2,35.803207,139.784027,,
足立区,東伊興２丁目,沖積低地4,3,3,2,35.80521,139.788193,,
足立区,東伊興３丁目,沖積低地4,3,2,2,35.801544,139.791916,,
足立区,東伊興４丁目,沖積低地4,3,2,2,35.803253,139.78862,,
足立区,古千谷本町１丁目,沖積低地4,3,2,2,35.802528,139.774994,舎人,日暮里・舎人ライナー
足立区,古千谷本町２丁目,沖積低地4,3,2,2,35.805546,139.775986,舎人,日暮里・舎人ライナー
足立区,古千谷本町３丁目,沖積低地4,4,3,3,35.808647,139.776733,舎人,日暮里・舎人ライナー
足立区,古千谷本町４丁目,沖積低地4,3,2,3,35.806469,139.780197,,
足立区,舎人公園,沖積低地4,1,1,1,35.798954,139.769089,舎人公園<br>舎人,日暮里・舎人ライナー<br>日暮里・舎人ライナー
足立区,伊興本町１丁目,沖積低地4,3,2,3,35.797813,139.787933,竹ノ塚,東武伊勢崎線
足立区,伊興本町２丁目,沖積低地4,3,2,2,35.801178,139.788116,竹ノ塚,東武伊勢崎線
葛飾区,青戸１丁目,沖積低地5,4,3,3,35.743248,139.856033,青砥<br>青砥,京成押上線<br>京成本線
葛飾区,青戸２丁目,沖積低地5,4,4,3,35.746719,139.859283,青砥<br>青砥,京成押上線<br>京成本線
葛飾区,青戸３丁目,沖積低地5,3,2,3,35.746277,139.852142,青砥<br>青砥,京成押上線<br>京成本線
葛飾区,青戸４丁目,沖積低地4,3,2,2,35.75042,139.850464,青砥<br>青砥,京成押上線<br>京成本線
葛飾区,青戸５丁目,沖積低地4,3,3,3,35.749435,139.854309,青砥<br>青砥,京成押上線<br>京成本線
葛飾区,青戸６丁目,沖積低地5,3,4,4,35.750206,139.858231,青砥<br>青砥<br>京成高砂<br>京成高砂<br>京成高砂<br>京成高砂<br>京成高砂,京成押上線<br>京成本線<br>京成本線<br>京成成田空港線<br>京成金町線<br>京成押上線<br>北総鉄道
葛飾区,青戸７丁目,沖積低地4,3,2,3,35.755177,139.855606,,
葛飾区,青戸８丁目,沖積低地5,3,2,2,35.756935,139.851929,,
葛飾区,奥戸１丁目,沖積低地5,3,2,3,35.730968,139.857315,,
葛飾区,奥戸２丁目,沖積低地5,4,4,3,35.734848,139.857819,,
葛飾区,奥戸３丁目,沖積低地5,4,3,3,35.731766,139.861664,,
葛飾区,奥戸４丁目,沖積低地5,3,2,2,35.728256,139.865875,,
葛飾区,奥戸５丁目,沖積低地5,3,2,2,35.73217,139.865921,,
